Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerGrowthScore,PromotionDelayCategory,TrainingNeedIndicator,CareerStage,HighPromotionGap
-1.6341847718190805,-0.43842229861417986,Non-Travel,0.7945876806171215,Research & Development,0.8400041347276065,-0.8916882501868245,Medical,1.1697805251007627,Male,1.4815512994360187,1.7855109940078144,-0.9614863916702531,Laboratory Technician,1.1532535902386967,Divorced,-0.7581092305113335,-0.9822551306973706,-0.6780493930322936,Yes,-0.6039107501479274,-0.42623001504290287,-0.6589728319256667,1.4159910129545328,-1.3216011591512031,-0.6201892226844657,-1.0778621289498782,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-0.8526066181615414,-1.742398152556376,1.243393819658789,-1.669440994107834,-0.31933657027587464,Recent,-0.30485538042484617,Early,-0.463547228508435
1.7603726195472926,-0.43842229861417986,Travel_Rarely,1.0325814947438399,Sales,-0.8875151110697495,1.0617867539482457,Life Sciences,-1.5756862740979403,Female,0.5958340065513135,-1.0261667362455194,1.7496101475022634,Manager,1.1532535902386967,Married,1.8961740869419934,1.083274999111413,-0.27759434772997477,No,0.21605427699257776,-0.42623001504290287,0.26623257679518353,-0.9320143892374165,2.535364701385363,0.1557070814399298,0.33809616377248186,2.9377108692754645,1.0410954610370433,0.2521455058408027,0.8065414765793012,-0.5000854811096124,-0.7781155996976515,-0.6833321621660401,-0.8326666699056531,0.913125550076919,Moderate,-0.30485538042484617,Veteran,-0.463547228508435
0.11784484953130571,-0.43842229861417986,Travel_Rarely,-1.06969719670884,Research & Development,-0.8875151110697495,0.08504925188071055,Life Sciences,1.1697805251007627,Male,-1.0279810304039791,0.3796721288811475,-0.9614863916702531,Research Scientist,1.1532535902386967,Single,-0.5437182709123576,-1.40640767419352,0.9237707881769818,Yes,-1.1505541015749308,-0.42623001504290287,0.26623257679518353,-0.9320143892374165,-0.678773515728442,0.1557070814399298,0.33809616377248186,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,0.1266187625382613,0.2665238325659667,0.21853957400728422,0.322878825421168,-0.37666038982716765,Recent,-0.30485538042484617,Mid,-0.463547228508435
-1.4151810691502822,-0.43842229861417986,Non-Travel,-0.32100832310187144,Research & Development,0.2230329755142651,-0.8916882501868245,Other,-1.5756862740979403,Female,1.4815512994360187,1.7855109940078144,-0.05778754527941421,Manufacturing Director,0.24620020465769926,Divorced,-0.5294822012462215,-0.8546439612160903,-1.0785044383346125,No,0.7626976284195812,-0.42623001504290287,1.1914379855160337,0.24198831185855807,-0.8073390444129942,1.707499689688721,-1.0778621289498782,-0.4911735278257753,-0.6154915796172451,-0.3687152874355457,-0.3148734873096303,-0.11818758263668933,-0.23570666371461896,0.47475313542016045,0.5719188028622934,0.970449369628212,Recent,-0.30485538042484617,Mid,-0.463547228508435
-0.10115885313749257,2.280905882663645,Travel_Rarely,1.0301023925133532,Sales,-0.02375548817107146,1.0617867539482457,Life Sciences,0.2546249253678617,Male,0.7926600716368035,-1.0261667362455194,-0.9614863916702531,Sales Representative,-1.5679065665042957,Single,-0.6578193068931802,-1.0297579669139705,1.7246808787816195,No,2.1293060069870897,2.346151056253851,-0.6589728319256667,-0.9320143892374165,-0.16451140099023315,0.9316033855643254,0.33809616377248186,-0.32789331844000197,-0.33939373950819707,-0.6791456840737199,-0.3148734873096303,-0.8526066181615414,0.06563163405373243,0.013568724876983275,0.12364684346826783,0.8271398207499803,Recent,-0.30485538042484617,Mid,-0.463547228508435
-0.3201625558062908,-0.43842229861417986,Travel_Rarely,-0.9507002896454807,Research & Development,-0.270543951856408,1.0617867539482457,Life Sciences,-1.5756862740979403,Female,-0.6343289002329991,0.3796721288811475,0.8459113011114247,Research Director,-0.6608531809232983,Single,1.1667348755413154,0.9809611980295055,-1.0785044383346125,No,-1.1505541015749308,-0.42623001504290287,0.26623257679518353,-0.9320143892374165,0.2211851850634235,0.9316033855643254,0.33809616377248186,0.8150681472604113,0.48889978081894714,-0.058284890797371494,1.9279564404682326,-0.36299392781164,-0.23570666371461896,-0.46469658976038575,1.0699987577445438,0.7698160011986872,Moderate,-0.30485538042484617,Senior,-0.463547228508435
-1.7436866231534796,-0.43842229861417986,Travel_Rarely,-1.020115152099107,Research & Development,0.7166099028849382,-0.8916882501868245,Life Sciences,0.2546249253678617,Male,1.4815512994360187,0.3796721288811475,-0.9614863916702531,Research Scientist,1.1532535902386967,Single,-1.119960374413272,0.6981928356987392,-0.6780493930322936,No,-0.3305890744344257,-0.42623001504290287,1.1914379855160337,-0.9320143892374165,-1.4501666878357553,2.4833959938131165,0.33809616377248186,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-0.8526066181615414,-1.742398152556376,-0.8063146716442207,-1.669440994107834,0.8558017305256265,Recent,-0.30485538042484617,Early,-0.463547228508435
-0.3201625558062908,2.280905882663645,Travel_Rarely,-0.2565516651092185,Research & Development,-0.3939381836990763,-1.8684257522543597,Medical,-0.6605306743650393,Male,0.841866587908176,0.3796721288811475,-0.9614863916702531,Research Scientist,-1.5679065665042957,Single,-0.7527972642179991,0.3919541371307771,-0.27759434772997477,No,-1.1505541015749308,-0.42623001504290287,0.26623257679518353,-0.9320143892374165,-0.42164245835933756,-0.6201892226844657,0.33809616377248186,-0.4911735278257753,-0.6154915796172451,-0.3687152874355457,-0.3148734873096303,-0.11818758263668933,-0.23570666371461896,-0.29388754881846824,0.5719188028622934,-0.6632794875836314,Recent,-0.30485538042484617,Mid,-0.463547228508435
1.7603726195472926,-0.43842229861417986,Travel_Rarely,1.188764935264499,Research & Development,-0.5173324155417446,0.08504925188071055,Other,0.2546249253678617,Female,-0.3882963188761366,0.3796721288811475,2.6533089938931025,Manager,0.24620020465769926,Divorced,2.6753333028482813,-0.5028699995292573,0.523315742874663,No,-1.1505541015749308,-0.42623001504290287,1.1914379855160337,0.24198831185855807,1.8925370579626022,0.1557070814399298,-1.0778621289498782,1.141628566031958,2.4215846615822834,0.5625759024789769,1.086895217551534,-0.01327057756171052,1.05574318386403,-0.5867030475760411,0.03826170834559628,1.0564350989551514,Delayed,-0.30485538042484617,Senior,-0.463547228508435
-0.5391662584750891,2.280905882663645,Travel_Frequently,0.7995458850780948,Research & Development,0.8400041347276065,-1.8684257522543597,Life Sciences,-0.6605306743650393,Female,0.3005949089230785,-2.432005601372186,-0.9614863916702531,Research Scientist,-1.5679065665042957,Single,-0.549030237205692,-1.3537048233614937,-0.6780493930322936,Yes,1.855984331273588,2.346151056253851,-0.6589728319256667,-0.9320143892374165,-0.16451140099023315,1.707499689688721,0.33809616377248186,0.48850772848886465,-0.6154915796172451,1.1834366957553253,0.8065414765793012,0.9099990670981034,-1.1397215570196733,-0.29388754881846824,0.4224948163976181,-0.6346175778079851,Delayed,-0.30485538042484617,Senior,2.1572774865200244
0.5558522548689022,-0.43842229861417986,Travel_Rarely,-0.2763844829531117,Sales,-0.14714972001373974,1.0617867539482457,Marketing,0.2546249253678617,Male,-0.8803614815898617,0.3796721288811475,-0.05778754527941421,Sales Executive,-0.6608531809232983,Married,0.06843272473149725,0.964096285763257,-1.0785044383346125,No,-1.1505541015749308,-0.42623001504290287,1.1914379855160337,0.24198831185855807,-0.16451140099023315,-0.6201892226844657,0.33809616377248186,0.32522751910309133,0.7649976209279952,0.5625759024789769,-0.5952272282818631,0.4530272227715288,0.6013441634196907,-0.578569283721664,-1.0053343875981666,-0.9498985853400951,Delayed,-0.30485538042484617,Senior,-0.463547228508435
0.7748559575377005,-0.43842229861417986,Travel_Rarely,-0.806912360277255,Research & Development,-0.270543951856408,1.0617867539482457,Medical,-1.5756862740979403,Female,-1.1756005792180968,-1.0261667362455194,0.8459113011114247,Healthcare Representative,1.1532535902386967,Married,0.7957471496148416,-1.7172842236347006,0.12286069757234411,No,-0.3305890744344257,-0.42623001504290287,1.1914379855160337,0.24198831185855807,1.6354060005934978,0.9316033855643254,0.33809616377248186,2.4478702411181446,0.48889978081894714,0.8730062991171511,3.6100788863016295,-0.18495294950258498,-0.9205664313699632,-0.6199775360712199,0.639838796709873,-0.004055562743764638,Delayed,-0.30485538042484617,Veteran,2.1572774865200244
0.9938596602064987,-0.43842229861417986,Travel_Rarely,-0.2416770517262986,Sales,-0.8875151110697495,1.0617867539482457,Marketing,-0.6605306743650393,Female,0.841866587908176,0.3796721288811475,2.6533089938931025,Manager,-1.5679065665042957,Single,2.644098941043475,1.1958482884886217,0.12286069757234411,No,-0.8772324258614291,-0.42623001504290287,1.1914379855160337,-0.9320143892374165,1.3782749432243935,-0.6201892226844657,-1.0778621289498782,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.8755809692540959,2.0850695239378667,1.2709848251271383,0.21853957400728422,-0.17520112946108243,1.371716106487261,Moderate,-0.30485538042484617,Early,-0.463547228508435
-0.42966440714069,-0.43842229861417986,Travel_Rarely,0.30124633675027795,Research & Development,-0.8875151110697495,0.08504925188071055,Medical,0.2546249253678617,Male,0.5958340065513135,0.3796721288811475,-0.9614863916702531,Laboratory Technician,1.1532535902386967,Single,-0.8513873586222853,-1.074168902548425,0.523315742874663,No,-1.1505541015749308,-0.42623001504290287,1.1914379855160337,-0.9320143892374165,-0.5502079870438897,0.1557070814399298,0.33809616377248186,-0.9810141559830953,-0.8915894197262932,-0.6791456840737199,-1.1559347102263289,-0.8526066181615414,1.2709848251271383,2.268248065310294,-1.669440994107834,-0.09004129207070395,Recent,-0.30485538042484617,Early,-0.463547228508435
0.7748559575377005,-0.43842229861417986,Travel_Rarely,1.627566030060636,Research & Development,0.09963874367159682,1.0617867539482457,Other,1.1697805251007627,Male,-1.2248070954894692,0.3796721288811475,-0.05778754527941421,Healthcare Representative,1.1532535902386967,Married,-0.008059589892517928,0.6757062860104079,-0.27759434772997477,Yes,-0.6039107501479274,-0.42623001504290287,1.1914379855160337,-0.9320143892374165,-0.2930769296747854,1.707499689688721,1.754054456494842,-0.4911735278257753,-0.6154915796172451,-0.3687152874355457,-0.3148734873096303,-0.11818758263668933,-0.23570666371461896,0.47475313542016045,0.5719188028622934,0.8271398207499803,Recent,-0.30485538042484617,Mid,-0.463547228508435
-0.7581699611438873,-0.43842229861417986,Travel_Rarely,-1.679556345408556,Research & Development,-0.02375548817107146,-0.8916882501868245,Medical,1.1697805251007627,Male,0.841866587908176,-1.0261667362455194,-0.9614863916702531,Laboratory Technician,0.24620020465769926,Single,-0.9130061676249642,0.2535213156119874,-0.6780493930322936,No,-0.6039107501479274,-0.42623001504290287,-1.584178240646517,-0.9320143892374165,-0.16451140099023315,1.707499689688721,0.33809616377248186,0.48850772848886465,-1.1676872598353414,-0.3687152874355457,1.086895217551534,-0.5588390039516005,-1.742398152556376,-0.29388754881846824,0.7213427893269687,0.2539016252370528,Recent,-0.30485538042484617,Senior,-0.463547228508435
0.22734670086570485,2.280905882663645,Travel_Rarely,0.22935237206616507,Sales,-0.5173324155417446,0.08504925188071055,Technical Degree,1.1697805251007627,Male,-0.4867093514188816,0.3796721288811475,-0.05778754527941421,Sales Representative,1.1532535902386967,Married,-0.9385036058329693,-1.5428729226145808,0.12286069757234411,No,-0.3305890744344257,-0.42623001504290287,0.26623257679518353,0.24198831185855807,0.9925783571707368,2.4833959938131165,1.754054456494842,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-0.8526066181615414,-1.742398152556376,5.342810802264809,-1.669440994107834,1.429039926038554,Recent,-0.30485538042484617,Early,-0.463547228508435
-1.4151810691502822,2.280905882663645,Travel_Rarely,0.02606598916625969,Research & Development,-1.0109093429124179,0.08504925188071055,Medical,-0.6605306743650393,Male,-0.2406767700620191,0.3796721288811475,-0.9614863916702531,Research Scientist,1.1532535902386967,Married,-0.8945205249241606,-1.587143317313483,-0.27759434772997477,Yes,0.21605427699257776,-0.42623001504290287,-1.584178240646517,0.24198831185855807,-0.678773515728442,-0.6201892226844657,-1.0778621289498782,-0.8177339465973219,-1.1676872598353414,-0.058284890797371494,-1.1559347102263289,2.0850695239378667,-1.742398152556376,0.21853957400728422,-1.669440994107834,-0.8065890364618632,Moderate,-0.30485538042484617,Early,-0.463547228508435
0.6653541062033014,-0.43842229861417986,Travel_Rarely,1.1664530151901191,Research & Development,-0.8875151110697495,-0.8916882501868245,Medical,1.1697805251007627,Female,0.3005949089230785,1.7855109940078144,-0.9614863916702531,Research Scientist,0.24620020465769926,Divorced,-0.8197280395140124,1.0695019874273102,-0.6780493930322936,No,-0.8772324258614291,-0.42623001504290287,1.1914379855160337,1.4159910129545328,-0.678773515728442,0.1557070814399298,-1.0778621289498782,-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,-0.0345197463373974,-0.26507138974165967,0.06563163405373243,-0.1914021242533178,0.7213427893269687,-0.3479984800515214,Recent,-0.30485538042484617,Mid,-0.463547228508435
1.4318670655440953,2.280905882663645,Travel_Rarely,0.16489571407351214,Sales,-0.7641208792270812,-0.8916882501868245,Marketing,-1.5756862740979403,Male,0.9894861367222936,-1.0261667362455194,-0.9614863916702531,Sales Representative,0.24620020465769926,Married,-0.8116538507481441,-1.4761159782273472,-0.6780493930322936,Yes,-0.3305890744344257,-0.42623001504290287,0.26623257679518353,-0.9320143892374165,-1.0644701017820986,-0.6201892226844657,0.33809616377248186,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,-0.8526066181615414,0.2665238325659667,-0.1230785078765508,0.322878825421168,-0.29067466050022833,Recent,-0.30485538042484617,Mid,-0.463547228508435
-0.2106607044718917,-0.43842229861417986,Travel_Rarely,0.2169568609137318,Sales,-0.8875151110697495,0.08504925188071055,Marketing,1.1697805251007627,Female,1.5307578157073911,0.3796721288811475,-0.9614863916702531,Sales Representative,1.1532535902386967,Married,-0.9538020687577723,-0.6501568999878274,-0.6780493930322936,No,-0.6039107501479274,-0.42623001504290287,-1.584178240646517,-0.9320143892374165,-1.193035630466651,0.1557070814399298,0.33809616377248186,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,2.0850695239378667,1.2709848251271383,0.7309666968330367,1.3190387351856692,-0.6059556680323384,Moderate,-0.30485538042484617,Early,-0.463547228508435
-0.10115885313749257,-0.43842229861417986,Travel_Rarely,0.12275097615523907,Research & Development,-0.5173324155417446,1.0617867539482457,Life Sciences,-0.6605306743650393,Female,0.7926600716368035,-1.0261667362455194,-0.9614863916702531,Research Scientist,-1.5679065665042957,Married,-0.6552695630723797,-0.174425833144068,2.5255909693862573,Yes,-0.3305890744344257,-0.42623001504290287,1.1914379855160337,0.24198831185855807,-0.678773515728442,0.1557070814399298,1.754054456494842,-0.9810141559830953,-0.8915894197262932,-0.6791456840737199,-1.1559347102263289,-0.8526066181615414,1.2709848251271383,2.268248065310294,-1.669440994107834,-0.004055562743764638,Recent,-0.30485538042484617,Early,-0.463547228508435
